diagram_id,main_category,subcategory,assignment_type,extraction_success,extraction_time_ms,extraction_cost,evaluation_time_ms,overall_score,overall_pass,angle_labels_matches_arcs_passed,angle_labels_matches_arcs_message,diagram_fully_in_canvas_passed,diagram_fully_in_canvas_message,labels_associated_with_elements_passed,labels_associated_with_elements_message,diagram_elements_dont_problematically_overlap_passed,diagram_elements_dont_problematically_overlap_message,diagram_elements_are_readable_size_passed,diagram_elements_are_readable_size_message,shape_outlines_are_closed_passed,shape_outlines_are_closed_message,core_mathematical_properties_of_shapes_correct_passed,core_mathematical_properties_of_shapes_correct_message,labeled_lengths_areas_match_proportions_passed,labeled_lengths_areas_match_proportions_message,schema_validation_passed,schema_validation_message
182,2d shapes,rectangle,unknown,True,1621.7279434204102,0.005144,0.6940364837646484,1.0,True,N/A,No angle labels or right-angle symbols to evaluate,True,No canvas constraints applied,,No labels to check,True,No problematic overlaps detected,True,All elements >= 1.1pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
183,2d shapes,circle,unknown,True,9046.631336212158,0.008378,8.282184600830078,1.0,True,,No angle indicators to check,True,Diagram is fully in canvas,,No labels to check,True,No problematic overlaps detected,True,All elements >= 1.1pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
184,2d shapes,circle,unknown,True,4643.316984176636,0.0082379999999999,9.251832962036133,0.8333333333333334,False,,No angle indicators to check,True,No canvas constraints applied,False,Text label 'C' is 87.1pt from nearest element (limit 75.0pt); Text label 'D' is 87.1pt from nearest element (limit 75.0pt),True,No problematic overlaps detected,True,All elements >= 2.4pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
185,2d shapes,circle,unknown,True,28464.622020721436,0.0130699999999999,15.366077423095703,0.8571428571428571,False,N/A,No angle labels or right-angle symbols to evaluate,True,No canvas constraints applied,False,Numeric label '23/5' is 62.3pt from nearest edge (limit 55.0pt),True,No problematic overlaps detected,True,All elements >= 1.0pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,Not enough labeled pairs to compare proportions,,
186,2d shapes,circle,unknown,True,11269.049167633057,0.0125599999999999,29.33669090270996,0.8333333333333334,False,,No angle indicators to check,True,No canvas constraints applied,True,Labels assigned (4 total): Label 'O' -> segment (distance=0.0pt); Label '3 units' -> segment (distance=0.0pt); Label 'pivot' -> segment (distance=0.0pt); Label 'pencil' -> segment (distance=0.0pt) (ties noted: Text label 'O' ties elements (difference=0.0pt); Numeric label '3 units' ties edges (difference=0.0pt) (+1 more ties)),False,Node 'O' sits directly on top of a diagram edge,True,All elements >= 1.6pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,Not enough labeled pairs to compare proportions,,
187,2d shapes,circle,unknown,True,2415.0619506835938,0.006408,1.9221305847167969,0.8333333333333334,False,,No angle indicators to check,True,Diagram is fully in canvas,False,Text label 'C' has no nearby diagram elements,True,No problematic overlaps detected,True,All elements >= 1.7pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
188,2d shapes,circle,unknown,True,1322.9119777679443,0.0049,0.3449916839599609,1.0,True,,No angle indicators to check,True,No canvas constraints applied,,No labels to check,True,No problematic overlaps detected,True,All elements >= 0.6pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
189,2d shapes,circle,unknown,True,3627.366065979004,0.0064979999999999,2.0160675048828125,0.6666666666666666,False,,No angle indicators to check,False,"circles bbox ((-216.8, -144.5) to (72.3, 144.5)) exceeds canvas allowance (+/- 5.0pt)",False,Text label 'A' has no nearby diagram elements; Text label 'B' has no nearby diagram elements,True,No problematic overlaps detected,True,All elements >= 2.9pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
190,2d shapes,circle,unknown,True,3199.0058422088623,0.0070799999999999,5.203962326049805,0.8,False,,No angle indicators to check,False,"circles bbox ((173.4, 28.9) to (187.9, 43.4)) exceeds canvas allowance (+/- 5.0pt)",,No labels to check,True,No problematic overlaps detected,True,All elements >= 0.5pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
191,2d shapes,circle,unknown,True,1662.1880531311035,0.00516,0.1530647277832031,1.0,True,,No angle indicators to check,True,No canvas constraints applied,,No labels to check,True,No problematic overlaps detected,True,All elements >= 0.0pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
192,2d shapes,circle,unknown,True,6277.256011962891,0.0081199999999999,9.446859359741213,1.0,True,N/A,No angle labels or right-angle symbols to evaluate,True,Diagram is fully in canvas,,No labels to check,True,No problematic overlaps detected,True,All elements >= 1.1pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
193,2d shapes,circle,unknown,True,4418.002128601074,0.007512,3.260374069213867,1.0,True,,No angle indicators to check,True,Diagram is fully in canvas,,No labels to check,True,No problematic overlaps detected,True,All elements >= 0.9pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
194,2d shapes,circle,unknown,True,35682.12127685547,0.0135839999999999,28.408050537109375,1.0,True,N/A,No angle labels or right-angle symbols to evaluate,True,No canvas constraints applied,,No labels to check,True,No problematic overlaps detected,True,All elements >= 1.0pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
195,2d shapes,circle,unknown,True,12294.75212097168,0.011966,7.018804550170898,0.8333333333333334,False,N/A,No angle labels or right-angle symbols to evaluate,False,"rectangle_primitives bbox ((43.4, 0.0) to (65.0, 21.7)) exceeds canvas allowance (+/- 5.0pt)",,No labels to check,True,No problematic overlaps detected,True,All elements >= 0.5pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
196,2d shapes,circle,unknown,True,6515.795946121216,0.0089159999999999,14.99795913696289,0.8333333333333334,False,N/A,No angle labels or right-angle symbols to evaluate,False,"shapes bbox ((0.0, -93.9) to (54.2, 0.0)) exceeds canvas allowance (+/- 5.0pt)",,No labels to check,True,No problematic overlaps detected,True,All elements >= 1.1pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
197,2d shapes,circle,unknown,True,4318.481922149658,0.0071039999999999,4.729032516479492,0.8333333333333334,False,N/A,No angle labels or right-angle symbols to evaluate,True,Diagram is fully in canvas,,No labels to check,True,No problematic overlaps detected,True,All elements >= 0.7pt,False,shape (polygon) vertices do not wrap to close the outline,True,Shape parameters are non-degenerate,,No numeric labels to check,,
198,2d shapes,circle,unknown,True,5992.772102355957,0.0077839999999999,4.334211349487305,0.8571428571428571,False,,No angle indicators to check,True,Diagram is fully in canvas,True,Labels assigned (2 total): Label '3' -> segment (distance=0.0pt); Label '9' -> segment (distance=0.0pt),True,No problematic overlaps detected,False,Elements below readability threshold 6.5pt: node (4.5pt); node (4.5pt),True,All shapes marked closed,True,Shape parameters are non-degenerate,True,Labeled lengths/areas match measured proportions,,
199,2d shapes,circle,unknown,True,5074.944019317627,0.0078319999999999,18.703222274780273,1.0,True,N/A,No angle labels or right-angle symbols to evaluate,True,Diagram is fully in canvas,,No labels to check,True,No problematic overlaps detected,True,All elements >= 1.1pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
200,2d shapes,circle,unknown,True,67906.75020217896,0.007116,3.460168838500977,0.8333333333333334,False,,No angle indicators to check,True,Diagram is fully in canvas,False,Text label 'A' has no nearby diagram elements; Text label 'B' has no nearby diagram elements; Text label 'C' has no nearby diagram elements,True,No problematic overlaps detected,True,All elements >= 2.7pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
201,2d shapes,circle,unknown,True,6417.80686378479,0.009772,14.750242233276367,0.8333333333333334,False,,No angle indicators to check,True,Diagram is fully in canvas,True,Labels assigned (5 total): Label 'P' -> segment (distance=0.0pt); Label 'M' -> segment (distance=0.0pt); Label 'N' -> segment (distance=0.0pt); Label 'Q' -> segment (distance=0.0pt); Label 'R' -> segment (distance=0.0pt) (ties noted: Text label 'P' ties elements (difference=0.0pt); Text label 'M' ties elements (difference=0.0pt) (+3 more ties)),False,Node 'M' sits directly on top of a diagram edge,True,All elements >= 1.7pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
202,2d shapes,circle,unknown,True,4094.250917434693,0.0077259999999999,6.995916366577148,1.0,True,N/A,No angle labels or right-angle symbols to evaluate,True,Diagram is fully in canvas,,No labels to check,True,No problematic overlaps detected,True,All elements >= 1.4pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
203,2d shapes,circle,unknown,True,5895.720958709717,0.009888,6.067037582397461,1.0,True,N/A,No angle labels or right-angle symbols to evaluate,True,Diagram is fully in canvas,,No labels to check,True,No problematic overlaps detected,True,All elements >= 3.0pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
204,2d shapes,circle,unknown,True,70277.47392654419,0.0073279999999999,2.19583511352539,1.0,True,,No angle indicators to check,True,Diagram is fully in canvas,,No labels to check,True,No problematic overlaps detected,True,All elements >= 0.6pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
205,2d shapes,circle,unknown,True,5997.264862060547,0.01012,10.015010833740234,0.8333333333333334,False,,No angle indicators to check,True,Diagram is fully in canvas,True,Labels assigned (9 total): Label 'O' -> segment (distance=0.0pt); Label 'A' -> segment (distance=0.0pt); Label 'B' -> segment (distance=0.0pt); Label 'C' -> segment (distance=0.0pt); Label 'D' -> segment (distance=0.0pt); Label 'E' -> segment (distance=0.0pt); Label 'F' -> segment (distance=0.0pt); Label 'G' -> segment (distance=0.0pt); Label 'H' -> segment (distance=0.0pt) (ties noted: Text label 'O' ties elements (difference=0.0pt)),False,Node 'O' sits directly on top of a diagram edge,True,All elements >= 1.2pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
206,2d shapes,circle,unknown,True,5176.886081695557,0.007674,7.012844085693359,1.0,True,N/A,No angle labels or right-angle symbols to evaluate,True,Diagram is fully in canvas,,No labels to check,True,No problematic overlaps detected,True,All elements >= 1.4pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
207,2d shapes,circle,unknown,True,3028.0120372772217,0.0054819999999999,0.74005126953125,1.0,True,,No angle indicators to check,True,Diagram is fully in canvas,,No labels to check,True,No problematic overlaps detected,True,All elements >= 1.4pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
208,2d shapes,circle,unknown,True,76963.06920051575,0.013422,13.580083847045898,0.4285714285714285,False,,No angle indicators to check,False,Canvas constraints result in empty region,False,Numeric label '1/2' is 72.3pt from nearest edge (limit 55.0pt),True,No problematic overlaps detected,False,Elements below readability threshold 1.3pt: shape (0.0pt),True,All shapes marked closed,True,Shape parameters are non-degenerate,False,"Length proportion mismatch: ((no id), label=0.5) vs ((no id), label=0.375) → rel. error 0.250",,
209,3d shapes,rectangular prism,unknown,True,478132.8840255738,0.134274,232.77688026428223,0.5714285714285714,False,,No angle indicators to check,False,"shapes id=1 bbox ((-38.1, -56.1) to (-29.0, -47.1)) exceeds canvas allowance (+/- 5.0pt)",False,Numeric label '6' is 73.4pt from nearest edge (limit 55.0pt); Numeric label '2' is 66.2pt from nearest edge (limit 55.0pt),True,No problematic overlaps detected,True,All elements >= 0.9pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,False,"Length proportion mismatch: ((no id), label=4) vs ((no id), label=6) → rel. error 0.948; Length proportion mismatch: ((no id), label=4) vs ((no id), label=8) → rel. error 0.333; Length proportion mismatch: ((no id), label=4) vs ((no id), label=2) → rel. error 0.500 (+6 more)",,
210,3d shapes,rectangular prism,unknown,True,5716.079950332642,0.010376,9.747028350830078,0.8571428571428571,False,,No angle indicators to check,True,Diagram is fully in canvas,True,Labels assigned (6 total): Label '24' -> shape_edge (polygon) (distance=29.5pt); Label '18' -> shape_edge (polygon) (distance=17.2pt); Label '24' -> shape_edge (polygon) (distance=29.5pt); Label '18' -> shape_edge (polygon) (distance=17.2pt); Label '24' -> shape_edge (polygon) (distance=29.5pt); Label '12' -> shape_edge (polygon) (distance=18.7pt) (ties noted: Numeric label '24' ties edges (difference=0.0pt); Numeric label '18' ties edges (difference=0.0pt) (+4 more ties)),True,No problematic overlaps detected,True,All elements >= 1.7pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,False,"Area proportion mismatch: ((no id), label=24) vs ((no id), label=18) → rel. error 0.500; Area proportion mismatch: ((no id), label=24) vs ((no id), label=18) → rel. error 0.500; Area proportion mismatch: ((no id), label=24) vs ((no id), label=12) → rel. error 0.250 (+8 more)",,
211,3d shapes,rectangular prism,unknown,True,79544.17324066162,0.012666,102.99301147460938,0.875,False,N/A,No angle labels or right-angle symbols to evaluate,True,No canvas constraints applied,True,Labels assigned (18 total): Label '24' -> rectangle_edge (distance=54.8pt); Label '18' -> rectangle_edge (distance=40.4pt); Label '18' -> rectangle_edge (distance=40.4pt); Label '12' -> rectangle_edge (distance=38.8pt); Label '12' -> rectangle_edge (distance=38.8pt); Label '24' -> rectangle_edge (distance=40.4pt); Label '6' -> rectangle_edge (distance=0.0pt); Label '4' -> rectangle_edge (distance=0.0pt); Label '6' -> rectangle_edge (distance=0.0pt); Label '3' -> rectangle_edge (distance=0.0pt); Label '6' -> rectangle_edge (distance=0.0pt); Label '3' -> rectangle_edge (distance=0.0pt); Label '3' -> rectangle_edge (distance=0.0pt); Label '4' -> rectangle_edge (distance=0.0pt); Label '3' -> rectangle_edge (distance=0.0pt); Label '4' -> rectangle_edge (distance=0.0pt); Label '6' -> rectangle_edge (distance=0.0pt); Label '4' -> rectangle_edge (distance=0.0pt) (ties noted: Numeric label '24' ties edges (difference=0.0pt); Numeric label '18' ties edges (difference=0.0pt) (+9 more ties)),True,No problematic overlaps detected,True,All elements >= 3.5pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,False,"Area proportion mismatch: ((no id), label=24) vs ((no id), label=12) → rel. error 0.333; Area proportion mismatch: ((no id), label=24) vs ((no id), label=12) → rel. error 0.333; Area proportion mismatch: ((no id), label=24) vs ((no id), label=24) → rel. error 0.333 (+45 more)",,
212,3d shapes,rectangular prism,unknown,True,7269.944906234741,0.011282,8.313655853271484,1.0,True,,No angle indicators to check,True,Diagram is fully in canvas,,No labels to check,True,No problematic overlaps detected,True,All elements >= 0.5pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
213,3d shapes,rectangular prism,unknown,True,24033.143043518063,0.022716,24.0628719329834,0.8,False,,No angle indicators to check,False,"shapes id=2 bbox ((9.0, 36.1) to (32.2, 59.3)) exceeds canvas allowance (+/- 5.0pt)",,No labels to check,True,No problematic overlaps detected,True,All elements >= 0.6pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
214,3d shapes,rectangular prism,unknown,True,4095.592737197876,0.0096359999999999,3.933906555175781,0.8,False,,No angle indicators to check,False,"shapes bbox ((57.8, 138.8) to (144.5, 185.0)) exceeds canvas allowance (+/- 5.0pt)",,No labels to check,True,No problematic overlaps detected,True,All elements >= 1.9pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
215,3d shapes,rectangular prism,unknown,True,16851.764917373657,0.02297,35.2778434753418,1.0,True,,No angle indicators to check,True,Diagram is fully in canvas,,No labels to check,True,No problematic overlaps detected,True,All elements >= 0.6pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
216,3d shapes,rectangular prism,unknown,True,4031.233787536621,0.008844,4.872798919677734,1.0,True,,No angle indicators to check,True,Diagram is fully in canvas,,No labels to check,True,No problematic overlaps detected,True,All elements >= 0.9pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
217,3d shapes,rectangular prism,unknown,True,28349.02286529541,0.030446,40.07983207702637,1.0,True,,No angle indicators to check,True,Diagram is fully in canvas,,No labels to check,True,No problematic overlaps detected,True,All elements >= 0.5pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
218,3d shapes,rectangular prism,unknown,True,29302.03080177307,0.019442,62.50190734863281,0.4,False,,No angle indicators to check,True,No canvas constraints applied,,No labels to check,False,Solid segment overlaps interior of 3D part id=1; Solid segment overlaps interior of 3D part id=2; Solid segment overlaps interior of 3D part id=11 (+17 more),True,All elements >= 0.2pt,False,3D-part id=1 missing right face; top face; 3D-part id=2 missing right face; top face; 3D-part id=3 missing right face; top face (+17 more),False,3D-part id=1 has too few distinct corners (4); 3D-part id=2 has too few distinct corners (4); 3D-part id=3 has too few distinct corners (4) (+17 more),,No numeric labels to check,,
219,3d shapes,rectangular prism,unknown,True,33915.26103019714,0.041604,54.53991889953613,0.8,False,,No angle indicators to check,False,"shapes id=1 bbox ((-56.6, -47.5) to (-33.4, -24.4)) exceeds canvas allowance (+/- 5.0pt)",,No labels to check,True,No problematic overlaps detected,True,All elements >= 0.6pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
220,3d shapes,rectangular prism,unknown,True,54901.25894546509,0.022834,46.73290252685547,1.0,True,,No angle indicators to check,True,Diagram is fully in canvas,,No labels to check,True,No problematic overlaps detected,True,All elements >= 0.9pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
221,3d shapes,rectangular prism,unknown,True,4118.058204650879,0.010412,12.687206268310549,0.8571428571428571,False,,No angle indicators to check,True,No canvas constraints applied,True,Labels assigned (3 total): Label '5' -> segment (distance=0.0pt); Label '3' -> segment (distance=0.0pt); Label '3' -> segment (distance=0.0pt) (ties noted: Numeric label '5' ties edges (difference=0.0pt); Numeric label '3' ties edges (difference=0.0pt) (+1 more ties)),True,No problematic overlaps detected,True,All elements >= 0.7pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,False,"Length proportion mismatch: ((no id), label=5) vs ((no id), label=3) → rel. error 0.400; Length proportion mismatch: ((no id), label=5) vs ((no id), label=3) → rel. error 0.455; Length proportion mismatch: ((no id), label=3) vs ((no id), label=3) → rel. error 0.091",,
222,3d shapes,rectangular prism,unknown,True,34175.14991760254,0.035522,54.00490760803223,1.0,True,,No angle indicators to check,True,Diagram is fully in canvas,,No labels to check,True,No problematic overlaps detected,True,All elements >= 0.9pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
223,3d shapes,rectangular prism,unknown,True,2725.184917449951,0.0076779999999999,6.961822509765625,1.0,True,N/A,No angle labels or right-angle symbols to evaluate,True,No canvas constraints applied,,No labels to check,True,No problematic overlaps detected,True,All elements >= 0.7pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
224,3d shapes,rectangular prism,unknown,True,5459.517955780029,0.008874,9.859800338745115,0.75,False,N/A,No angle labels or right-angle symbols to evaluate,True,No canvas constraints applied,True,Labels assigned (3 total): Label '5 units' -> segment (distance=7.2pt); Label '2 units' -> rectangle_edge (distance=7.2pt); Label 'Area = 10 square units' -> segment (distance=0.0pt) (ties noted: Numeric label '5 units' ties edges (difference=0.0pt); Numeric label '2 units' ties edges (difference=0.0pt) (+1 more ties)),False,Node 'Area = 10 square units' sits directly on top of a diagram edge,True,All elements >= 0.9pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,False,"Length proportion mismatch: ((no id), label=5) vs ((no id), label=10) → rel. error 1.000; Length proportion mismatch: ((no id), label=2) vs ((no id), label=10) → rel. error 1.000",,
225,3d shapes,rectangular prism,unknown,True,6115.304231643677,0.0100559999999999,9.933233261108398,0.875,False,N/A,No angle labels or right-angle symbols to evaluate,True,No canvas constraints applied,True,Labels assigned (9 total): Label '24' -> rectangle_edge (distance=25.9pt); Label '24' -> rectangle_edge (distance=25.9pt); Label '18' -> rectangle_edge (distance=18.7pt); Label '18' -> rectangle_edge (distance=18.7pt); Label '12' -> rectangle_edge (distance=24.4pt); Label '12' -> rectangle_edge (distance=24.4pt); Label '6' -> rectangle_edge (distance=0.0pt); Label '4' -> rectangle_edge (distance=0.0pt); Label '3' -> rectangle_edge (distance=0.0pt) (ties noted: Numeric label '24' ties edges (difference=0.0pt); Numeric label '24' ties edges (difference=0.0pt) (+4 more ties)),True,No problematic overlaps detected,True,All elements >= 2.1pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,False,"Area proportion mismatch: ((no id), label=24) vs ((no id), label=12) → rel. error 0.250; Area proportion mismatch: ((no id), label=24) vs ((no id), label=12) → rel. error 0.250; Area proportion mismatch: ((no id), label=24) vs ((no id), label=12) → rel. error 0.250 (+5 more)",,
226,3d shapes,rectangular prism,unknown,True,7911.036968231201,0.010508,11.528968811035156,0.8571428571428571,False,,No angle indicators to check,True,No canvas constraints applied,True,Labels assigned (3 total): Label '3 in' -> segment (distance=0.0pt); Label '5 in' -> segment (distance=0.0pt); Label '4 in' -> segment (distance=0.0pt),True,No problematic overlaps detected,True,All elements >= 0.7pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,False,"Length proportion mismatch: ((no id), label=3) vs ((no id), label=4) → rel. error 0.091; Length proportion mismatch: ((no id), label=5) vs ((no id), label=4) → rel. error 0.091",,
227,3d shapes,rectangular prism,unknown,True,14889.348268508911,0.015842,28.823137283325195,0.7142857142857143,False,,No angle indicators to check,True,No canvas constraints applied,True,Labels assigned (6 total): Label '6' -> shape_edge id=1 (3D-part) (distance=0.0pt); Label '2' -> shape_edge id=1 (3D-part) (distance=0.0pt); Label '1' -> shape_edge id=1 (3D-part) (distance=0.0pt); Label '2' -> shape_edge id=2 (3D-part) (distance=0.0pt); Label '2' -> shape_edge id=2 (3D-part) (distance=0.0pt); Label '3' -> segment (distance=0.0pt) (ties noted: Numeric label '1' ties edges (difference=1.9pt); Numeric label '3' ties edges (difference=0.0pt)),True,No problematic overlaps detected,True,All elements >= 1.0pt,False,3D-part id=1 top face not drawn at max y; 3D-part id=2 top face not drawn at max y,True,Shape parameters are non-degenerate,False,"Length proportion mismatch: ((no id), label=6) vs ((no id), label=1) → rel. error 0.500; Length proportion mismatch: ((no id), label=6) vs ((no id), label=2) → rel. error 0.200; Length proportion mismatch: ((no id), label=6) vs ((no id), label=3) → rel. error 0.200 (+4 more)",,
228,3d shapes,rectangular prism,unknown,True,8215.312719345093,0.00944,7.255077362060547,0.875,False,N/A,No angle labels or right-angle symbols to evaluate,True,No canvas constraints applied,True,Labels assigned (2 total): Label '4 units' -> segment (distance=0.0pt); Label '3 units' -> segment (distance=0.0pt) (ties noted: Numeric label '4 units' ties edges (difference=0.0pt); Numeric label '3 units' ties edges (difference=0.0pt)),False,Node '3 units' sits directly on top of a diagram edge,True,All elements >= 1.1pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,True,Labeled lengths/areas match measured proportions,,
229,3d shapes,rectangular prism,unknown,True,35116.032123565674,0.0401879999999999,50.06885528564453,0.8,False,,No angle indicators to check,False,"shapes id=1 bbox ((-77.4, -5.1) to (-54.2, 18.1)) exceeds canvas allowance (+/- 5.0pt)",,No labels to check,True,No problematic overlaps detected,True,All elements >= 0.7pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
230,3d shapes,rectangular prism,unknown,True,7065.8979415893555,0.010588,11.814117431640623,1.0,True,,No angle indicators to check,True,No canvas constraints applied,True,Labels assigned (3 total): Label 'F' -> segment (distance=2.4pt); Label 'V' -> segment (distance=0.0pt); Label 'E' -> segment (distance=0.0pt) (ties noted: Text label 'V' ties elements (difference=0.0pt)),True,No problematic overlaps detected,True,All elements >= 0.7pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
231,3d shapes,rectangular prism,unknown,True,6262.945175170898,0.010582,11.400938034057615,1.0,True,,No angle indicators to check,True,No canvas constraints applied,True,Labels assigned (3 total): Label '\dimZ' -> segment (distance=0.0pt); Label '\dimX' -> segment (distance=0.0pt); Label '\dimY' -> segment (distance=0.0pt),True,No problematic overlaps detected,True,All elements >= 0.5pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
232,3d shapes,rectangular prism,unknown,True,9224.43413734436,0.015054,16.26896858215332,0.8333333333333334,False,,No angle indicators to check,True,No canvas constraints applied,True,Labels assigned (6 total): Label 'h' -> shape id=1 (3D-part) (inside shape); Label 'l' -> shape id=1 (3D-part) (inside shape); Label 'w' -> shape id=1 (3D-part) (inside shape); Label 'V = l × w × h' -> shape id=1 (3D-part) (inside shape); Label 'Volume' -> segment (distance=26.6pt); Label 'Formula' -> segment (distance=24.9pt) (ties noted: Text label 'Formula' ties elements (difference=0.0pt)),True,No problematic overlaps detected,True,All elements >= 1.2pt,False,3D-part id=1 top face not drawn at max y,True,Shape parameters are non-degenerate,,No numeric labels to check,,
233,3d shapes,rectangular prism,unknown,True,65235.86893081665,0.029022,40.23098945617676,0.8,False,,No angle indicators to check,False,"shapes id=2 bbox ((-24.5, 65.9) to (0.0, 90.3)) exceeds canvas allowance (+/- 5.0pt)",,No labels to check,True,No problematic overlaps detected,True,All elements >= 0.7pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
234,3d shapes,rectangular prism,unknown,True,19369.11416053772,0.027452,36.07296943664551,0.8,False,,No angle indicators to check,True,Diagram is fully in canvas,,No labels to check,False,3D parts id=3 (mean z=1.00) and id=1 (mean z=0.50) overlap 59.1 pt²; normals differ by 0.0°; 3D parts id=3 (mean z=1.00) and id=1 (mean z=0.50) overlap 59.1 pt²; normals differ by 0.0°; 3D parts id=3 (mean z=1.00) and id=1 (mean z=0.50) overlap 59.1 pt²; normals differ by 0.0° (+15 more),True,All elements >= 0.4pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
235,3d shapes,rectangular prism,unknown,True,30267.600059509277,0.040382,50.77409744262695,0.8,False,,No angle indicators to check,False,"shapes id=2 bbox ((-51.6, 65.9) to (-27.1, 90.3)) exceeds canvas allowance (+/- 5.0pt)",,No labels to check,True,No problematic overlaps detected,True,All elements >= 0.9pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
236,3d shapes,rectangular prism,unknown,True,94094.69199180604,0.053278,97.04995155334473,1.0,True,,No angle indicators to check,True,Diagram is fully in canvas,,No labels to check,True,No problematic overlaps detected,True,All elements >= 0.6pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
237,3d shapes,rectangular prism,unknown,True,28105.32307624817,0.02566,30.44414520263672,1.0,True,,No angle indicators to check,True,Diagram is fully in canvas,,No labels to check,True,No problematic overlaps detected,True,All elements >= 0.6pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
238,3d shapes,rectangular prism,unknown,True,89486.69266700745,0.0493039999999999,78.4149169921875,0.8,False,,No angle indicators to check,True,Diagram is fully in canvas,,No labels to check,False,3D-part solids id=2 and id=4 overlap (~0.12 units³); 3D-part solids id=2 and id=6 overlap (~0.09 units³); 3D-part solids id=4 and id=6 overlap (~0.06 units³) (+33 more),True,All elements >= 0.9pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
