diagram_id,main_category,subcategory,assignment_type,extraction_success,extraction_time_ms,extraction_cost,evaluation_time_ms,overall_score,overall_pass,angle_labels_matches_arcs_passed,angle_labels_matches_arcs_message,diagram_fully_in_canvas_passed,diagram_fully_in_canvas_message,labels_associated_with_elements_passed,labels_associated_with_elements_message,diagram_elements_dont_problematically_overlap_passed,diagram_elements_dont_problematically_overlap_message,diagram_elements_are_readable_size_passed,diagram_elements_are_readable_size_message,shape_outlines_are_closed_passed,shape_outlines_are_closed_message,core_mathematical_properties_of_shapes_correct_passed,core_mathematical_properties_of_shapes_correct_message,labeled_lengths_areas_match_proportions_passed,labeled_lengths_areas_match_proportions_message,schema_validation_passed,schema_validation_message
200,2d shapes,circle,unknown,True,3110.1460456848145,0.0010234,1.4142990112304688,1.0,True,,No angle indicators to check,True,Diagram is fully in canvas,,No labels to check,True,No problematic overlaps detected,True,All elements >= 2.7pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
201,2d shapes,circle,unknown,True,5251.298904418945,0.0011315,14.24098014831543,0.8333333333333334,False,,No angle indicators to check,True,Diagram is fully in canvas,True,Labels assigned (4 total): Label 'M' -> segment (distance=0.0pt); Label 'N' -> segment (distance=0.0pt); Label 'Q' -> segment (distance=0.0pt); Label 'R' -> segment (distance=0.0pt) (ties noted: Text label 'M' ties elements (difference=0.0pt); Text label 'N' ties elements (difference=0.0pt)),False,Node 'M' sits directly on top of a diagram edge,True,All elements >= 1.7pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
202,2d shapes,circle,unknown,True,3096.379041671753,0.0010278,3.95512580871582,1.0,True,,No angle indicators to check,True,Diagram is fully in canvas,,No labels to check,True,No problematic overlaps detected,True,All elements >= 1.4pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
203,2d shapes,circle,unknown,True,7846.478700637817,0.0011086,6.21485710144043,1.0,True,,No angle indicators to check,True,Diagram is fully in canvas,,No labels to check,True,No problematic overlaps detected,True,All elements >= 3.0pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
204,2d shapes,circle,unknown,True,3209.1269493103027,0.0010328,2.019166946411133,1.0,True,,No angle indicators to check,True,Diagram is fully in canvas,,No labels to check,True,No problematic overlaps detected,True,All elements >= 0.6pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
205,2d shapes,circle,unknown,True,7962.173223495483,0.001135,5.86700439453125,1.0,True,,No angle indicators to check,True,Diagram is fully in canvas,,No labels to check,True,No problematic overlaps detected,True,All elements >= 1.1pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
206,2d shapes,circle,unknown,True,3851.386308670044,0.0010078,5.1288604736328125,1.0,True,,No angle indicators to check,True,Diagram is fully in canvas,,No labels to check,True,No problematic overlaps detected,True,All elements >= 1.4pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
207,2d shapes,circle,unknown,True,2711.85302734375,0.0009794,0.7281303405761719,1.0,True,,No angle indicators to check,True,Diagram is fully in canvas,,No labels to check,True,No problematic overlaps detected,True,All elements >= 1.4pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
208,2d shapes,circle,unknown,True,11492.94900894165,0.0011406,12.897014617919922,0.5714285714285714,False,,No angle indicators to check,False,Canvas constraints result in empty region,False,Numeric label '1/2' is 72.3pt from nearest edge (limit 55.0pt),True,No problematic overlaps detected,True,All elements >= 1.3pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,False,"Length proportion mismatch: ((no id), label=0.5) vs ((no id), label=0.375) → rel. error 0.250",,
209,3d shapes,rectangular prism,unknown,True,8534.191131591797,0.0012817,47.15275764465332,0.5714285714285714,False,,No angle indicators to check,False,"line_segments bbox ((-163.5, -163.5) to (125.6, -163.5)) exceeds canvas allowance (+/- 5.0pt)",True,Labels assigned (5 total): Label '4' -> segment (distance=47.1pt); Label '6' -> segment (distance=32.0pt); Label '8' -> shape_edge id=1 (Ucube) (distance=46.1pt); Label '2' -> segment (distance=11.6pt); Label '4' -> segment (distance=11.3pt) (ties noted: Numeric label '4' ties edges (difference=0.0pt); Numeric label '8' ties edges (difference=1.3pt)),True,No problematic overlaps detected,False,Elements below readability threshold 6.2pt: node (4.5pt); node (4.5pt); node (4.5pt) (+2 more),True,All shapes marked closed,True,Shape parameters are non-degenerate,False,"Length proportion mismatch: ((no id), label=4) vs ((no id), label=6) → rel. error 0.500; Length proportion mismatch: ((no id), label=4) vs ((no id), label=8) → rel. error 1.000; Length proportion mismatch: ((no id), label=4) vs ((no id), label=2) → rel. error 0.500 (+6 more)",,
210,3d shapes,rectangular prism,unknown,True,5724.364995956421,0.001161,9.398937225341797,0.8571428571428571,False,,No angle indicators to check,True,Diagram is fully in canvas,True,Labels assigned (6 total): Label '24' -> shape_edge (polygon) (distance=29.5pt); Label '18' -> shape_edge (polygon) (distance=17.2pt); Label '24' -> shape_edge (polygon) (distance=29.5pt); Label '18' -> shape_edge (polygon) (distance=17.2pt); Label '24' -> shape_edge (polygon) (distance=29.5pt); Label '12' -> shape_edge (polygon) (distance=18.7pt) (ties noted: Numeric label '24' ties edges (difference=0.0pt); Numeric label '18' ties edges (difference=0.0pt) (+4 more ties)),True,No problematic overlaps detected,True,All elements >= 1.7pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,False,"Area proportion mismatch: ((no id), label=24) vs ((no id), label=18) → rel. error 0.500; Area proportion mismatch: ((no id), label=24) vs ((no id), label=18) → rel. error 0.500; Area proportion mismatch: ((no id), label=24) vs ((no id), label=12) → rel. error 0.250 (+8 more)",,
211,3d shapes,rectangular prism,unknown,True,11287.945985794067,0.0013454,41.17989540100098,0.8571428571428571,False,,No angle indicators to check,True,No canvas constraints applied,True,Labels assigned (18 total): Label '24' -> segment (distance=54.8pt); Label '18' -> segment (distance=40.4pt); Label '18' -> segment (distance=40.4pt); Label '12' -> segment (distance=38.8pt); Label '12' -> segment (distance=38.8pt); Label '24' -> segment (distance=40.4pt); Label '6' -> segment (distance=0.0pt); Label '4' -> segment (distance=0.0pt); Label '6' -> segment (distance=0.0pt); Label '3' -> segment (distance=0.0pt); Label '6' -> segment (distance=0.0pt); Label '3' -> segment (distance=0.0pt); Label '3' -> segment (distance=0.0pt); Label '4' -> segment (distance=0.0pt); Label '3' -> segment (distance=0.0pt); Label '4' -> segment (distance=0.0pt); Label '6' -> segment (distance=0.0pt); Label '4' -> segment (distance=0.0pt) (ties noted: Numeric label '24' ties edges (difference=0.0pt); Numeric label '18' ties edges (difference=0.0pt) (+16 more ties)),True,No problematic overlaps detected,True,All elements >= 3.5pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,False,"Length proportion mismatch: ((no id), label=6) vs ((no id), label=4) → rel. error 0.333; Length proportion mismatch: ((no id), label=6) vs ((no id), label=4) → rel. error 0.333; Length proportion mismatch: ((no id), label=6) vs ((no id), label=4) → rel. error 0.333 (+33 more)",,
212,3d shapes,rectangular prism,unknown,True,8146.573066711426,0.0011367,9.88006591796875,0.8,False,,No angle indicators to check,True,Diagram is fully in canvas,,No labels to check,True,No problematic overlaps detected,True,All elements >= 0.5pt,False,shape id=1 (3D-part) vertices do not wrap to close the outline; shape id=1 (3D-part) vertices do not wrap to close the outline; shape id=1 (3D-part) vertices do not wrap to close the outline,True,Shape parameters are non-degenerate,,No numeric labels to check,,
213,3d shapes,rectangular prism,unknown,True,22068.20273399353,0.0012315,22.57370948791504,0.8,False,,No angle indicators to check,False,"shapes id=2 bbox ((9.0, 36.1) to (32.2, 59.3)) exceeds canvas allowance (+/- 5.0pt)",,No labels to check,True,No problematic overlaps detected,True,All elements >= 0.6pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
214,3d shapes,rectangular prism,unknown,True,4881.911993026733,0.0011324,3.999948501586914,0.8,False,,No angle indicators to check,False,"shapes bbox ((57.8, 138.8) to (144.5, 185.0)) exceeds canvas allowance (+/- 5.0pt)",,No labels to check,True,No problematic overlaps detected,True,All elements >= 1.9pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
215,3d shapes,rectangular prism,unknown,True,25201.125860214233,0.0012583,30.849933624267575,1.0,True,,No angle indicators to check,True,Diagram is fully in canvas,,No labels to check,True,No problematic overlaps detected,True,All elements >= 0.6pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
216,3d shapes,rectangular prism,unknown,True,29239.67480659485,0.0013929,46.85401916503906,1.0,True,,No angle indicators to check,True,Diagram is fully in canvas,,No labels to check,True,No problematic overlaps detected,True,All elements >= 0.9pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
217,3d shapes,rectangular prism,unknown,True,15712.255001068115,0.0012745,32.18221664428711,0.8,False,,No angle indicators to check,False,"shapes id=1 bbox ((54.2, -36.1) to (77.4, -13.0)) exceeds canvas allowance (+/- 5.0pt)",,No labels to check,True,No problematic overlaps detected,True,All elements >= 0.5pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
218,3d shapes,rectangular prism,unknown,True,21500.84614753723,0.0012307,63.18497657775879,1.0,True,,No angle indicators to check,True,No canvas constraints applied,,No labels to check,True,No problematic overlaps detected,True,All elements >= 0.2pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
219,3d shapes,rectangular prism,unknown,False,35331.02798461914,0.0013921,131.7947499999832,0.6666666666666666,False,,No angle indicators to check,False,"shapes id=1 bbox ((-56.6, -47.5) to (-33.4, -24.4)) exceeds canvas allowance (+/- 5.0pt)",,No labels to check,True,No problematic overlaps detected,True,All elements >= 0.6pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,False,"Schema validation failed: 12 validation errors for TikzIR
shapes.40.polygon.vertices.0
  List should have at most 2 items after validation, not 3 [type=too_long, input_value=[0, 0, 5], input_type=list]
    For further information visit https://errors.pydantic.dev/2.11/v/too_long
shapes.40.polygon.vertices.1
  List should have at most 2 items after validation, not 3 [type=too_long, input_value=[4, 0, 5], input_type=list]
    For further information visit https://errors.pydantic.dev/2.11/v/too_long
shapes.40.polygon.vertices.2
  List should have at most 2 items after validation, not 3 [type=too_long, input_value=[4, 2, 5], input_type=list]
    For further information visit https://errors.pydantic.dev/2.11/v/too_long
shapes.40.polygon.vertices.3
  List should have at most 2 items after validation, not 3 [type=too_long, input_value=[0, 2, 5], input_type=list]
    For further information visit https://errors.pydantic.dev/2.11/v/too_long
shapes.41.polygon.vertices.0
  List should have at most 2 items after validation, not 3 [type=too_long, input_value=[0, 2, 0], input_type=list]
    For further information visit https://errors.pydantic.dev/2.11/v/too_long
shapes.41.polygon.vertices.1
  List should have at most 2 items after validation, not 3 [type=too_long, input_value=[4, 2, 0], input_type=list]
    For further information visit https://errors.pydantic.dev/2.11/v/too_long
shapes.41.polygon.vertices.2
  List should have at most 2 items after validation, not 3 [type=too_long, input_value=[4, 2, 5], input_type=list]
    For further information visit https://errors.pydantic.dev/2.11/v/too_long
shapes.41.polygon.vertices.3
  List should have at most 2 items after validation, not 3 [type=too_long, input_value=[0, 2, 5], input_type=list]
    For further information visit https://errors.pydantic.dev/2.11/v/too_long
shapes.42.polygon.vertices.0
  List should have at most 2 items after validation, not 3 [type=too_long, input_value=[4, 0, 0], input_type=list]
    For further information visit https://errors.pydantic.dev/2.11/v/too_long
shapes.42.polygon.vertices.1
  List should have at most 2 items after validation, not 3 [type=too_long, input_value=[4, 2, 0], input_type=list]
    For further information visit https://errors.pydantic.dev/2.11/v/too_long
shapes.42.polygon.vertices.2
  List should have at most 2 items after validation, not 3 [type=too_long, input_value=[4, 2, 5], input_type=list]
    For further information visit https://errors.pydantic.dev/2.11/v/too_long
shapes.42.polygon.vertices.3
  List should have at most 2 items after validation, not 3 [type=too_long, input_value=[4, 0, 5], input_type=list]
    For further information visit https://errors.pydantic.dev/2.11/v/too_long"
220,3d shapes,rectangular prism,unknown,True,40011.110067367554,0.0017062,172.06883430480957,0.8,False,,No angle indicators to check,False,"line_segments bbox ((0.0, 0.0) to (289.1, 0.0)) exceeds canvas allowance (+/- 5.0pt)",,No labels to check,True,No problematic overlaps detected,True,All elements >= 3.5pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
221,3d shapes,rectangular prism,unknown,True,5992.9399490356445,0.0011379,12.096166610717772,0.8571428571428571,False,,No angle indicators to check,True,No canvas constraints applied,True,Labels assigned (3 total): Label '5' -> segment (distance=0.0pt); Label '3' -> segment (distance=0.0pt); Label '3' -> segment (distance=0.0pt) (ties noted: Numeric label '5' ties edges (difference=0.0pt); Numeric label '3' ties edges (difference=0.0pt) (+1 more ties)),True,No problematic overlaps detected,True,All elements >= 0.7pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,False,"Length proportion mismatch: ((no id), label=5) vs ((no id), label=3) → rel. error 0.400; Length proportion mismatch: ((no id), label=5) vs ((no id), label=3) → rel. error 0.455; Length proportion mismatch: ((no id), label=3) vs ((no id), label=3) → rel. error 0.091",,
222,3d shapes,rectangular prism,unknown,True,10440.64736366272,0.0012399,34.655094146728516,0.8,False,,No angle indicators to check,False,"line_segments bbox ((-92.0, -92.0) to (124.8, -92.0)) exceeds canvas allowance (+/- 5.0pt)",,No labels to check,True,No problematic overlaps detected,True,All elements >= 2.4pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
223,3d shapes,rectangular prism,unknown,True,3645.6921100616455,0.0010526,6.27589225769043,1.0,True,N/A,No angle labels or right-angle symbols to evaluate,True,No canvas constraints applied,,No labels to check,True,No problematic overlaps detected,True,All elements >= 0.7pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
224,3d shapes,rectangular prism,unknown,True,5579.894065856934,0.0010597,9.176015853881836,0.7142857142857143,False,,No angle indicators to check,True,No canvas constraints applied,True,Labels assigned (3 total): Label '5 units' -> segment (distance=7.2pt); Label '2 units' -> segment (distance=7.2pt); Label 'Area = 10 square units' -> segment (distance=0.0pt) (ties noted: Numeric label '5 units' ties edges (difference=0.0pt); Numeric label '2 units' ties edges (difference=0.0pt) (+1 more ties)),False,Node 'Area = 10 square units' sits directly on top of a diagram edge,True,All elements >= 0.9pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,False,"Length proportion mismatch: ((no id), label=5) vs ((no id), label=10) → rel. error 1.000; Length proportion mismatch: ((no id), label=2) vs ((no id), label=10) → rel. error 1.000",,
225,3d shapes,rectangular prism,unknown,True,5352.898120880127,0.0011413,10.425090789794922,0.875,False,N/A,No angle labels or right-angle symbols to evaluate,True,No canvas constraints applied,True,Labels assigned (9 total): Label '24' -> rectangle_edge (distance=25.9pt); Label '24' -> rectangle_edge (distance=25.9pt); Label '18' -> rectangle_edge (distance=18.7pt); Label '18' -> rectangle_edge (distance=18.7pt); Label '12' -> rectangle_edge (distance=24.4pt); Label '12' -> rectangle_edge (distance=24.4pt); Label '6' -> rectangle_edge (distance=0.0pt); Label '4' -> rectangle_edge (distance=0.0pt); Label '3' -> rectangle_edge (distance=0.0pt) (ties noted: Numeric label '24' ties edges (difference=0.0pt); Numeric label '24' ties edges (difference=0.0pt) (+4 more ties)),True,No problematic overlaps detected,True,All elements >= 2.1pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,False,"Area proportion mismatch: ((no id), label=24) vs ((no id), label=12) → rel. error 0.250; Area proportion mismatch: ((no id), label=24) vs ((no id), label=12) → rel. error 0.250; Area proportion mismatch: ((no id), label=24) vs ((no id), label=12) → rel. error 0.250 (+5 more)",,
226,3d shapes,rectangular prism,unknown,True,5012.273788452148,0.0011445,12.372970581054688,0.4,False,,No angle indicators to check,True,No canvas constraints applied,,No labels to check,False,Solid segment overlaps interior of 3D part id=1,True,All elements >= 0.6pt,False,shape id=1 (3D-part) vertices do not wrap to close the outline; 3D-part id=1 missing front face; right face,False,3D-part id=1 has too few distinct corners (6),,No numeric labels to check,,
227,3d shapes,rectangular prism,unknown,True,11652.557849884031,0.0013755,29.13379669189453,0.7142857142857143,False,,No angle indicators to check,True,No canvas constraints applied,True,Labels assigned (6 total): Label '6' -> shape_edge id=1 (3D-part) (distance=0.0pt); Label '2' -> shape_edge id=1 (3D-part) (distance=0.0pt); Label '1' -> shape_edge id=1 (3D-part) (distance=0.0pt); Label '2' -> shape_edge id=2 (3D-part) (distance=0.0pt); Label '2' -> shape_edge id=2 (3D-part) (distance=0.0pt); Label '3' -> segment (distance=0.0pt) (ties noted: Numeric label '1' ties edges (difference=1.9pt); Numeric label '3' ties edges (difference=0.0pt)),True,No problematic overlaps detected,True,All elements >= 1.0pt,False,3D-part id=1 top face not drawn at max y; 3D-part id=2 top face not drawn at max y,True,Shape parameters are non-degenerate,False,"Length proportion mismatch: ((no id), label=6) vs ((no id), label=1) → rel. error 0.500; Length proportion mismatch: ((no id), label=6) vs ((no id), label=2) → rel. error 0.200; Length proportion mismatch: ((no id), label=6) vs ((no id), label=3) → rel. error 0.200 (+6 more)",,
228,3d shapes,rectangular prism,unknown,True,5280.468225479126,0.0010426,11.508941650390623,0.8571428571428571,False,,No angle indicators to check,True,No canvas constraints applied,True,Labels assigned (2 total): Label '4 units' -> segment (distance=0.0pt); Label '3 units' -> segment (distance=0.0pt) (ties noted: Numeric label '4 units' ties edges (difference=0.0pt); Numeric label '3 units' ties edges (difference=0.0pt)),False,Node '3 units' sits directly on top of a diagram edge,True,All elements >= 1.1pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,True,Labeled lengths/areas match measured proportions,,
229,3d shapes,rectangular prism,unknown,True,21454.19478416443,0.0012863,29.5259952545166,0.8,False,,No angle indicators to check,False,"shapes id=1 bbox ((-77.4, -5.1) to (-54.2, 18.1)) exceeds canvas allowance (+/- 5.0pt)",,No labels to check,True,No problematic overlaps detected,True,All elements >= 0.7pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
230,3d shapes,rectangular prism,unknown,True,6164.825916290283,0.0011793,22.247791290283203,0.5,False,,No angle indicators to check,True,No canvas constraints applied,True,Labels assigned (3 total): Label 'F' -> shape id=1 (3D-part) (inside shape); Label 'V' -> shape id=1 (3D-part) (inside shape); Label 'E' -> shape id=1 (3D-part) (inside shape),False,Solid segment overlaps interior of 3D part id=1,True,All elements >= 0.7pt,False,shape id=1 (3D-part) vertices do not wrap to close the outline; 3D-part id=1 missing front face; right face,False,3D-part id=1 has too few distinct corners (6),,No numeric labels to check,,
231,3d shapes,rectangular prism,unknown,True,10069.422006607056,0.0011589,12.04681396484375,1.0,True,,No angle indicators to check,True,No canvas constraints applied,True,Labels assigned (3 total): Label '\dimZ' -> segment (distance=0.0pt); Label '\dimX' -> segment (distance=0.0pt); Label '\dimY' -> segment (distance=0.0pt) (ties noted: Text label '\dimZ' ties elements (difference=0.0pt); Text label '\dimX' ties elements (difference=0.0pt) (+1 more ties)),True,No problematic overlaps detected,True,All elements >= 0.6pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
232,3d shapes,rectangular prism,unknown,True,8978.338241577148,0.001334,17.859935760498047,0.8333333333333334,False,,No angle indicators to check,True,No canvas constraints applied,True,Labels assigned (6 total): Label 'h' -> shape id=1 (3D-part) (inside shape); Label 'l' -> shape id=1 (3D-part) (inside shape); Label 'w' -> shape id=1 (3D-part) (inside shape); Label 'V = l × w × h' -> shape id=1 (3D-part) (inside shape); Label 'Volume' -> segment (distance=26.6pt); Label 'Formula' -> segment (distance=24.9pt) (ties noted: Text label 'Formula' ties elements (difference=0.0pt)),True,No problematic overlaps detected,True,All elements >= 1.2pt,False,3D-part id=1 top face not drawn at max y,True,Shape parameters are non-degenerate,,No numeric labels to check,,
233,3d shapes,rectangular prism,unknown,True,28858.970880508423,0.0012929,53.14302444458008,0.8,False,,No angle indicators to check,False,"shapes id=2 bbox ((-24.5, 47.8) to (0.0, 72.3)) exceeds canvas allowance (+/- 5.0pt)",,No labels to check,True,No problematic overlaps detected,True,All elements >= 0.7pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
234,3d shapes,rectangular prism,unknown,True,15577.933073043823,0.0013734,82.89885520935059,0.8,False,,No angle indicators to check,False,"line_segments bbox ((82.9, -32.7) to (82.9, 140.7)) exceeds canvas allowance (+/- 5.0pt)",,No labels to check,True,No problematic overlaps detected,True,All elements >= 1.5pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
235,3d shapes,rectangular prism,unknown,True,40106.18019104004,0.0013215,54.40998077392578,1.0,True,,No angle indicators to check,True,Diagram is fully in canvas,,No labels to check,True,No problematic overlaps detected,True,All elements >= 0.9pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
236,3d shapes,rectangular prism,unknown,True,8149.127960205078,0.0012654,9.194135665893556,0.8,False,,No angle indicators to check,False,"shapes id=1 bbox ((-83.8, -68.0) to (-65.5, -49.7)) exceeds canvas allowance (+/- 5.0pt)",,No labels to check,True,No problematic overlaps detected,True,All elements >= 0.9pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
237,3d shapes,rectangular prism,unknown,True,24942.681074142456,0.0012059,33.15091133117676,1.0,True,,No angle indicators to check,True,Diagram is fully in canvas,,No labels to check,True,No problematic overlaps detected,True,All elements >= 0.6pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
238,3d shapes,rectangular prism,unknown,True,44709.07402038574,0.0015493,202.1932601928711,0.8,False,,No angle indicators to check,False,"line_segments bbox ((-40.9, -40.9) to (320.5, -40.9)) exceeds canvas allowance (+/- 5.0pt)",,No labels to check,True,No problematic overlaps detected,True,All elements >= 3.8pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
239,3d shapes,rectangular prism,unknown,True,8388.743877410889,0.0012655,12.898921966552734,0.7142857142857143,False,,No angle indicators to check,True,No canvas constraints applied,True,Labels assigned (3 total): Label '8' -> shape_edge id=1 (3D-part) (distance=0.0pt); Label '4' -> shape_edge id=1 (3D-part) (distance=0.0pt); Label '2' -> shape_edge id=1 (3D-part) (distance=0.0pt) (ties noted: Numeric label '8' ties edges (difference=0.0pt); Numeric label '4' ties edges (difference=0.0pt)),True,No problematic overlaps detected,True,All elements >= 0.7pt,False,shape id=1 (3D-part) vertices do not wrap to close the outline; shape id=1 (3D-part) vertices do not wrap to close the outline,True,Shape parameters are non-degenerate,False,"Length proportion mismatch: ((no id), label=8) vs ((no id), label=4) → rel. error 0.500; Length proportion mismatch: ((no id), label=8) vs ((no id), label=2) → rel. error 0.750; Length proportion mismatch: ((no id), label=4) vs ((no id), label=2) → rel. error 0.500",,
240,3d shapes,rectangular prism,unknown,False,23063.987016677856,0.0012535,103.60503196716309,0.8333333333333334,False,,No angle indicators to check,True,No canvas constraints applied,,No labels to check,True,No problematic overlaps detected,True,All elements >= 0.3pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,False,"Schema validation failed: 8 validation errors for TikzIR
shapes.0
  Input tag 'Shape3DPart' found using 'type' does not match any of the expected tags: 'triangle', 'polygon', '3D-part', 'Ucube' [type=union_tag_invalid, input_value={'type': 'Shape3DPart', '..., 1, 0]], 'cycle': True}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.11/v/union_tag_invalid
shapes.1
  Input tag 'Shape3DPart' found using 'type' does not match any of the expected tags: 'triangle', 'polygon', '3D-part', 'Ucube' [type=union_tag_invalid, input_value={'type': 'Shape3DPart', '..., 1, 0]], 'cycle': True}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.11/v/union_tag_invalid
shapes.2
  Input tag 'Shape3DPart' found using 'type' does not match any of the expected tags: 'triangle', 'polygon', '3D-part', 'Ucube' [type=union_tag_invalid, input_value={'type': 'Shape3DPart', '..., 1, 0]], 'cycle': True}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.11/v/union_tag_invalid
shapes.3
  Input tag 'Shape3DPart' found using 'type' does not match any of the expected tags: 'triangle', 'polygon', '3D-part', 'Ucube' [type=union_tag_invalid, input_value={'type': 'Shape3DPart', '..., 1, 0]], 'cycle': True}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.11/v/union_tag_invalid
shapes.4
  Input tag 'Shape3DPart' found using 'type' does not match any of the expected tags: 'triangle', 'polygon', '3D-part', 'Ucube' [type=union_tag_invalid, input_value={'type': 'Shape3DPart', '..., 1, 1]], 'cycle': True}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.11/v/union_tag_invalid
shapes.5
  Input tag 'Shape3DPart' found using 'type' does not match any of the expected tags: 'triangle', 'polygon', '3D-part', 'Ucube' [type=union_tag_invalid, input_value={'type': 'Shape3DPart', '..., 1, 1]], 'cycle': True}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.11/v/union_tag_invalid
shapes.6
  Input tag 'Shape3DPart' found using 'type' does not match any of the expected tags: 'triangle', 'polygon', '3D-part', 'Ucube' [type=union_tag_invalid, input_value={'type': 'Shape3DPart', '..., 1, 1]], 'cycle': True}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.11/v/union_tag_invalid
shapes.7
  Input tag 'Shape3DPart' found using 'type' does not match any of the expected tags: 'triangle', 'polygon', '3D-part', 'Ucube' [type=union_tag_invalid, input_value={'type': 'Shape3DPart', '..., 1, 1]], 'cycle': True}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.11/v/union_tag_invalid"
241,3d shapes,rectangular prism,unknown,True,60296.24128341675,0.0014563,87.83197402954102,0.8,False,,No angle indicators to check,False,"shapes id=2 bbox ((49.1, -32.2) to (72.3, -9.0)) exceeds canvas allowance (+/- 5.0pt)",,No labels to check,True,No problematic overlaps detected,True,All elements >= 1.1pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
242,3d shapes,rectangular prism,unknown,True,35826.40624046326,0.0013139,22.71294593811035,0.8,False,,No angle indicators to check,True,Diagram is fully in canvas,,No labels to check,True,No problematic overlaps detected,True,All elements >= 0.4pt,True,All shapes marked closed,False,3D-part id=1 has extra distinct corners (49),,No numeric labels to check,,
243,3d shapes,rectangular prism,unknown,True,44519.11687850952,0.0015165,74.57518577575684,1.0,True,,No angle indicators to check,True,No canvas constraints applied,,No labels to check,True,No problematic overlaps detected,True,All elements >= 3.0pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
244,3d shapes,rectangular prism,unknown,True,16941.781997680664,0.0011387,16.49308204650879,1.0,True,,No angle indicators to check,True,Diagram is fully in canvas,,No labels to check,True,No problematic overlaps detected,True,All elements >= 0.5pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
